Date, Variable, National, Bomi County, Bong County, Gbarpolu County, Grand Bassa, Grand Cape Mount, Grand Gedeh, Grand Kru, Lofa County, Margibi County, Maryland County, Montserrado County, Nimba County, River Gee County, RiverCess County, Sinoe County
12/9/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/9/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/9/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/9/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/9/2014,New Case/s (Suspected),3050,82,390,26,45,47,8,14,171,409,17,1726,78,7,9,21
12/9/2014,New Case/s (Probable),1801,74,32,3,70,50,0,18,148,163,2,194,128,4,12,3
12/9/2014,New case/s (confirmed),2946,137,135,10,43,68,2,4,326,383,4,1676,114,7,20,16
12/9/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/9/2014,Total probable cases,,,,,,,,,,,,,,,,
12/9/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/9/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/9/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/9/2014,"Cumulative confirmed, probable and suspected cases",7797,293,557,39,158,165,10,36,645,1255,23,4196,320,19,41,40
12/3/2014,Specimens collected,,,,,,,,,,,,,,,,
12/3/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/3/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/3/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/3/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/3/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/3/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/3/2014,"Total death/s in confirmed, 
 probable, suspected cases",3177,158,124,10,62,74,5,27,384,549,17,1667,53,8,25,
12/3/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/3/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/3/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/3/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/3/2014,Contacts seen,,,,,,,,,,,,,,,,
12/3/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/3/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/3/2014,New admissions,,,,,,,,,,,,,,,,
12/3/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/3/2014,Total discharges,,,,,,,,,,,,,,,,
12/3/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/3/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/3/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/3/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/3/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/3/2014,New Case/s (Suspected),,,,,,,,,,,,,,,,
12/3/2014,New Case/s (Probable),,,,,,,,,,,,,,,,
12/3/2014,New case/s (confirmed),,,,,,,,,,,,,,,,
12/3/2014,Total suspected cases,3075,83,391,25,41,45,8,14,171,415,15,1753,80,7,9,18
12/3/2014,Total probable cases,1814,73,32,3,73,45,0,18,149,478,2,789,128,5,13,3
12/3/2014,Total confirmed cases,2830,135,135,10,38,58,2,4,325,360,4,1601,114,7,19,18
12/3/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/3/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/3/2014,"Cumulative confirmed, probable and suspected cases",7719,291,558,38,152,148,10,36,645,1253,21,4143,322,19,44,39
12/4/2014,Specimens collected,,,,,,,,,,,,,,,,
12/4/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/4/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/4/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/4/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/4/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/4/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/4/2014,"Total death/s in confirmed, 
 probable, suspected cases",3205,158,124,10,65,75,5,27,385,550,17,1688,53,8,26,14
12/4/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/4/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/4/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/4/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/4/2014,Contacts seen,,,,,,,,,,,,,,,,
12/4/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/4/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/4/2014,New admissions,,,,,,,,,,,,,,,,
12/4/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/4/2014,Total discharges,,,,,,,,,,,,,,,,
12/4/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/4/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/4/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/4/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/4/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/4/2014,New Case/s (Suspected),3054,83,390,25,41,45,8,14,171,415,15,1733,80,7,9,18
12/4/2014,New Case/s (Probable),1800,73,32,3,73,43,0,18,148,474,2,786,128,5,12,3
12/4/2014,New case/s (confirmed),2867,135,135,10,40,59,2,4,326,365,4,1630,114,7,20,16
12/4/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/4/2014,Total probable cases,,,,,,,,,,,,,,,,
12/4/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/4/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/4/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/4/2014,"Cumulative confirmed, probable and suspected cases",7721,291,557,38,154,147,10,36,645,1254,21,4149,322,19,41,37
12/5/2014,Specimens collected,,,,,,,,,,,,,,,,
12/5/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/5/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/5/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/5/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/5/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/5/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/5/2014,"Total death/s in confirmed, 
 probable, suspected cases",3206,158,124,10,65,76,5,27,385,550,17,1688,53,8,26,14
12/5/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/5/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/5/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/5/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/5/2014,Contacts seen,,,,,,,,,,,,,,,,
12/5/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/5/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/5/2014,New admissions,,,,,,,,,,,,,,,,
12/5/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/5/2014,Total discharges,,,,,,,,,,,,,,,,
12/5/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/5/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/5/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/5/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/5/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/5/2014,New Case/s (Suspected),3056,83,390,25,41,57,8,14,171,415,15,1733,80,7,9,18
12/5/2014,New Case/s (Probable),1808,75,32,3,75,47,0,18,148,474,2,786,128,5,12,3
12/5/2014,New case/s (confirmed),2867,135,135,10,40,59,2,4,326,365,4,1630,114,7,20,16
12/5/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/5/2014,Total probable cases,,,,,,,,,,,,,,,,
12/5/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/5/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/5/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/5/2014,"Cumulative confirmed, probable and suspected cases",7731,293,557,38,156,153,10,36,645,1254,21,4149,322,19,41,37
12/6/2014,Specimens collected,,,,,,,,,,,,,,,,
12/6/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/6/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/6/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/6/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/6/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/6/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/6/2014,"Total death/s in confirmed, 
 probable, suspected cases",3212,158,124,10,65,82,5,27,385,550,17,1688,53,8,26,14
12/6/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/6/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/6/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/6/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/6/2014,Contacts seen,,,,,,,,,,,,,,,,
12/6/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/6/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/6/2014,New admissions,,,,,,,,,,,,,,,,
12/6/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/6/2014,Total discharges,,,,,,,,,,,,,,,,
12/6/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/6/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/6/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/6/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/6/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/6/2014,New Case/s (Suspected),3056,83,390,25,41,57,8,14,171,415,15,1733,80,7,9,18
12/6/2014,New Case/s (Probable),1810,75,32,3,75,49,0,18,148,474,2,786,128,5,12,3
12/6/2014,New case/s (confirmed),2869,135,135,10,61,59,2,4,326,365,4,1630,114,7,20,16
12/6/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/6/2014,Total probable cases,,,,,,,,,,,,,,,,
12/6/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/6/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/6/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/6/2014,"Cumulative confirmed, probable and suspected cases",7735,293,557,38,156,157,10,36,645,1254,21,4149,322,19,41,37
12/7/2014,Specimens collected,,,,,,,,,,,,,,,,
12/7/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/7/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/7/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/7/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/7/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/7/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/7/2014,"Total death/s in confirmed, 
 probable, suspected cases",3222,158,124,10,65,82,5,27,385,550,17,1688,53,8,26,14
12/7/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/7/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/7/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/7/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/7/2014,Contacts seen,,,,,,,,,,,,,,,,
12/7/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/7/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/7/2014,New admissions,,,,,,,,,,,,,,,,
12/7/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/7/2014,Total discharges,,,,,,,,,,,,,,,,
12/7/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/7/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/7/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/7/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/7/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/7/2014,New Case/s (Suspected),3067,83,390,25,41,47,8,14,171,415,15,1744,80,7,9,18
12/7/2014,New Case/s (Probable),1829,75,32,3,73,49,0,18,148,474,2,807,128,5,12,3
12/7/2014,New case/s (confirmed),2869,135,135,10,61,59,2,4,326,365,4,1630,114,7,20,16
12/7/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/7/2014,Total probable cases,,,,,,,,,,,,,,,,
12/7/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/7/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/7/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/7/2014,"Cumulative confirmed, probable and suspected cases",7765,293,557,38,154,157,10,36,645,1254,21,4181,322,19,41,37
12/8/2014,Specimens collected,,,,,,,,,,,,,,,,
12/8/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/8/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/8/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/8/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/8/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/8/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/8/2014,"Total death/s in confirmed, 
 probable, suspected cases",3255,158,125,10,68,84,5,27,384,551,17,1725,53,8,26,14
12/8/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/8/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/8/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/8/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/8/2014,Contacts seen,,,,,,,,,,,,,,,,
12/8/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/8/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/8/2014,New admissions,,,,,,,,,,,,,,,,
12/8/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/8/2014,Total discharges,,,,,,,,,,,,,,,,
12/8/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/8/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/8/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/8/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/8/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/8/2014,New Case/s (Suspected),3054,83,390,26,43,48,8,14,171,412,15,1730,78,7,9,18
12/8/2014,New Case/s (Probable),1805,74,32,3,70,49,0,18,148,465,2,797,128,4,12,3
12/8/2014,New case/s (confirmed),2927,135,135,10,41,67,2,4,325,379,4,1667,114,7,20,16
12/8/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/8/2014,Total probable cases,,,,,,,,,,,,,,,,
12/8/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/8/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/8/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/8/2014,"Cumulative confirmed, probable and suspected cases",7786,292,557,39,154,164,10,36,644,1256,21,4194,320,19,41,39
12/9/2014,Specimens collected,,,,,,,,,,,,,,,,
12/9/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/9/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/9/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/9/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/9/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/9/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/9/2014,"Total death/s in confirmed, 
 probable, suspected cases",3290,158,125,10,70,87,5,27,384,557,19,1747,53,8,26,14
12/9/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/9/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/9/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/9/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/9/2014,Contacts seen,,,,,,,,,,,,,,,,
12/9/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/9/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/9/2014,New admissions,,,,,,,,,,,,,,,,
12/9/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/9/2014,Total discharges,,,,,,,,,,,,,,,,
12/9/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/9/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/9/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/9/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/9/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/9/2014,New Case/s (Suspected),3050,82,390,26,45,47,8,14,171,409,17,1726,78,7,9,21
12/9/2014,New Case/s (Probable),1801,74,32,3,70,50,0,18,148,163,2,194,128,4,12,3
12/9/2014,New case/s (confirmed),2946,137,135,10,43,68,2,4,326,383,4,1676,114,7,20,16
12/9/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/9/2014,Total probable cases,,,,,,,,,,,,,,,,
12/9/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/9/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/9/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/9/2014,"Cumulative confirmed, probable and suspected cases",7797,293,557,39,158,165,10,36,645,1255,23,4196,320,19,41,40
